,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
5756,Vaucluse,-33.8558564,151.27610180000002,Parsley Bay Reserve,-33.851558035256076,151.27762863492816,Park
5757,Vaucluse,-33.8558564,151.27610180000002,Sushi Den Dining,-33.85903694746251,151.2782720742853,Sushi Restaurant
5758,Villawood,-33.88572429999999,150.9837511,Platform 1,-33.881638,150.985246,Platform
5759,Villawood,-33.88572429999999,150.9837511,Leightonfield Station,-33.881510499610755,150.98472413328017,Train Station
5760,Voyager Point,-33.9586149,150.9738889,Voyager Point Lake,-33.96083094133132,150.97819621289923,Lake
5761,Wahroonga,-33.720366999999996,151.11424630000002,Chargrill Charlie's,-33.718412,151.116745,Fried Chicken Joint
5762,Wahroonga,-33.720366999999996,151.11424630000002,The Butcher's Block,-33.718694182931415,151.11735492552188,Café
5763,Wahroonga,-33.720366999999996,151.11424630000002,Hanuman Thai Wahroonga,-33.71882363192538,151.11681608068665,Thai Restaurant
5764,Wahroonga,-33.720366999999996,151.11424630000002,Rapa Japanese & Korean Restaurant,-33.71866,151.1177,Japanese Restaurant
5765,Wahroonga,-33.720366999999996,151.11424630000002,IGA Wahroonga,-33.718102,151.116333,Grocery Store
5766,Wahroonga,-33.720366999999996,151.11424630000002,Bonjour Patisserie,-33.71831789905792,151.11670597389121,Bakery
5767,Wahroonga,-33.720366999999996,151.11424630000002,7-Eleven,-33.71986516020607,151.1169011229267,Convenience Store
5768,Wahroonga,-33.720366999999996,151.11424630000002,Danes Gourmet Coffee,-33.71833342076273,151.11688334951978,Coffee Shop
5769,Wahroonga,-33.720366999999996,151.11424630000002,Pastadelli,-33.71832250383977,151.1166637466911,Coffee Shop
5770,Wahroonga,-33.720366999999996,151.11424630000002,The Glade Oval,-33.72255496923923,151.1130166053772,Park
5771,Wahroonga,-33.720366999999996,151.11424630000002,Thai Pantry,-33.71846,151.11616,Thai Restaurant
5772,Wahroonga,-33.720366999999996,151.11424630000002,Wahroonga Shops,-33.71873323827992,151.1165088872409,Grocery Store
5773,Wahroonga,-33.720366999999996,151.11424630000002,Tongue Teasers,-33.71878808187026,151.11674818741037,Deli / Bodega
5774,Wahroonga,-33.720366999999996,151.11424630000002,Blue Lemon,-33.71864095611712,151.11727720503094,Sushi Restaurant
5775,Wahroonga,-33.720366999999996,151.11424630000002,Wahroonga Curry House,-33.71864,151.1174,Indian Restaurant
5776,Wahroonga,-33.720366999999996,151.11424630000002,Reel on Redleaf,-33.71851456,151.11733515,Australian Restaurant
5777,Wahroonga,-33.720366999999996,151.11424630000002,Burger Hounds,-33.71847,151.11731,Burger Joint
5778,Waitara,-33.7094453,151.1055581,Dosa House,-33.71012,151.10268,Indian Restaurant
5779,Waitara,-33.7094453,151.1055581,Sultan Turkish Pide & Kebab House,-33.71049,151.10226,Turkish Restaurant
5780,Waitara,-33.7094453,151.1055581,Waitara Oval,-33.709241730169346,151.1064966103576,Park
5781,Waitara,-33.7094453,151.1055581,Blue Gum Hotel,-33.7109083870432,151.10301642341247,Pub
5782,Waitara,-33.7094453,151.1055581,Millenium Health Club,-33.70940430356893,151.10421667123683,Gym
5783,Waitara,-33.7094453,151.1055581,Taste Of Texas,-33.71031155326916,151.102635161768,BBQ Joint
5784,Waitara,-33.7094453,151.1055581,Asquith Leagues Club,-33.709751498995345,151.10476686477355,Sports Bar
5785,Waitara,-33.7094453,151.1055581,3 Elephants Thai Cuisine,-33.710734453859544,151.10483723240918,Thai Restaurant
5786,Waitara,-33.7094453,151.1055581,McDonald's,-33.70901043166712,151.10096670190634,Fast Food Restaurant
5787,Waitara,-33.7094453,151.1055581,Avis Car & Truck Rental,-33.70943562,151.10172866,Rental Car Location
5788,Waitara,-33.7094453,151.1055581,ThaiRiffic,-33.7069405632766,151.1099507546792,Thai Restaurant
5789,Waitara,-33.7094453,151.1055581,Jim's Cellars,-33.70675929513389,151.10987680933783,Food & Drink Shop
5790,Wakeley,-33.873611100000005,150.9086111,Superior Burger,-33.870501563808226,150.9114551122076,Burger Joint
5791,Wakeley,-33.873611100000005,150.9086111,Khans SUPA IGA Plus Liquor Wakeley,-33.87018189821157,150.9114520644225,Grocery Store
5792,Wakeley,-33.873611100000005,150.9086111,Wakely Centre,-33.870384,150.911098,Shopping Mall
5793,Wakeley,-33.873611100000005,150.9086111,Wakeley Mixed Business,-33.87024,150.91148,Convenience Store
5794,Wallacia,-33.86533370000001,150.6409771,Wallacia Caravan Park,-33.863889,150.639845,Campground
5795,Wallacia,-33.86533370000001,150.6409771,Wallacia Hotel,-33.86497425066246,150.64146855014545,Hotel Bar
5796,Wallacia,-33.86533370000001,150.6409771,wallacia,-33.865311,150.64027,Rest Area
5797,Wallacia,-33.86533370000001,150.6409771,Marshall Rose Makeup,-33.8670377,150.64026680000006,Health & Beauty Service
5798,Wallacia,-33.86533370000001,150.6409771,BP,-33.86417,150.64058,Gas Station
5799,Wallacia,-33.86533370000001,150.6409771,Blaxland Crossing,-33.865442,150.638713,Lake
5800,Wareemba,-33.857500099999996,151.1319513,Orchid Thai,-33.85639820441917,151.13068402575172,Thai Restaurant
5801,Wareemba,-33.857500099999996,151.1319513,IGA Abbotsford,-33.85604205544277,151.13061687463943,Grocery Store
5802,Wareemba,-33.857500099999996,151.1319513,Trovatino Cafe,-33.85763952727476,151.13107788682234,Café
5803,Wareemba,-33.857500099999996,151.1319513,Dolcetti,-33.85665406578456,151.13078468443211,Italian Restaurant
5804,Wareemba,-33.857500099999996,151.1319513,Sapori Mediterranean Cusine,-33.85708,151.13115,Italian Restaurant
5805,Wareemba,-33.857500099999996,151.1319513,Carmel's,-33.85702801727791,151.1309242024063,Café
5806,Wareemba,-33.857500099999996,151.1319513,"Vintage Cellars, Abbotsford",-33.85601771404717,151.13071940332614,Liquor Store
5807,Wareemba,-33.857500099999996,151.1319513,Zest Charcoal Chicken,-33.85581,151.13086,Burger Joint
5808,Warrawee,-33.7279732,151.12322790000002,Treadmill Power,-33.730893862315405,151.12361370477714,Gym / Fitness Center
5809,Warrawee,-33.7279732,151.12322790000002,Warrawee Station,-33.72422881164421,151.12170050941248,Train Station
5810,Warriewood,-33.690306,151.2942716,Sky Blue Plumbing,-33.69195957180938,151.28952741622922,Business Service
5811,Warwick Farm,-33.915,150.93444440000002,Warwick Farm Station,-33.913539016427286,150.93514940152255,Train Station
5812,Warwick Farm,-33.915,150.93444440000002,Platform 2,-33.91326621515882,150.93508109500345,Platform
5813,Warwick Farm,-33.915,150.93444440000002,Highway Shops Burgers,-33.91272162605369,150.93438449494008,Chinese Restaurant
5814,Warwick Farm,-33.915,150.93444440000002,NRL HQ,-33.91188840535173,150.9334129376881,Football Stadium
5815,Waterfall,-34.134769399999996,150.9931332,Legendary Seafoods,-34.13352339823488,150.99400787422647,Fast Food Restaurant
5816,Waterfall,-34.134769399999996,150.9931332,Waterfall Station,-34.134382091461866,150.99427340920116,Train Station
5817,Waterfall,-34.134769399999996,150.9931332,Waterfall Down Sidings,-34.133320610892305,150.99455352493413,Platform
5818,Waterfall,-34.134769399999996,150.9931332,Waterfall Shunting Neck,-34.13824333424219,150.99480961142532,Platform
5819,Waterloo,-33.90027620000001,151.2073137,Baby Coffee Co,-33.90038872657703,151.20626003634698,Café
5820,Waterloo,-33.90027620000001,151.2073137,Crossfit Ignite,-33.899650510083724,151.2083154084246,Gym
5821,Waterloo,-33.90027620000001,151.2073137,Spinning Wheel Tyres,-33.90119,151.2088,Auto Workshop
5822,Waterloo,-33.90027620000001,151.2073137,Kepos & Co,-33.89708557105489,151.21088004178233,Restaurant
5823,Waterloo,-33.90027620000001,151.2073137,Dat Café,-33.89835671711153,151.21196774926653,Vietnamese Restaurant
5824,Waterloo,-33.90027620000001,151.2073137,La Renaissance,-33.89685,151.20984,Bakery
5825,Waterloo,-33.90027620000001,151.2073137,Cuppa Flower,-33.902409130356546,151.2036516228154,Café
5826,Waterloo,-33.90027620000001,151.2073137,Zensation Tea House,-33.89871,151.21223,Tea Room
5827,Waterloo,-33.90027620000001,151.2073137,Mojo By Luke Mangan,-33.897544501077846,151.21005096288167,Wine Bar
5828,Waterloo,-33.90027620000001,151.2073137,Wholefoods House,-33.89768248833155,151.21103256110834,Grocery Store
5829,Waterloo,-33.90027620000001,151.2073137,Saint Michiba Pizza,-33.89751,151.21152,Pizza Place
5830,Waterloo,-33.90027620000001,151.2073137,Sonoma Cafe,-33.89771103709168,151.21096698740874,Bakery
5831,Waterloo,-33.90027620000001,151.2073137,Crown Turkish Pizza,-33.899457,151.212161,Pizza Place
5832,Waterloo,-33.90027620000001,151.2073137,BBQ Galbi Korean BBQ,-33.899621337422126,151.21189891386734,Korean Restaurant
5833,Waterloo,-33.90027620000001,151.2073137,So 9,-33.89764442898267,151.21094327896284,Vietnamese Restaurant
5834,Waterloo,-33.90027620000001,151.2073137,Allspice Thai Kitchen,-33.902562117719164,151.20476596811866,Thai Restaurant
5835,Waterloo,-33.90027620000001,151.2073137,WahWah Lounge,-33.89761590677841,151.21004089389223,Café
5836,Waterloo,-33.90027620000001,151.2073137,Sushi & More,-33.90132,151.20986,Japanese Restaurant
5837,Waterloo,-33.90027620000001,151.2073137,IGA X-press East Waterloo,-33.89824879795303,151.20261680717996,Grocery Store
5838,Waterloo,-33.90027620000001,151.2073137,Waterloo Park,-33.901283,151.2052,Park
5839,Waterloo,-33.90027620000001,151.2073137,The Costume Shop,-33.89906233207814,151.20889825433525,Costume Shop
5840,Waterloo,-33.90027620000001,151.2073137,Cultured,-33.897906,151.21019,Café
5841,Waterloo,-33.90027620000001,151.2073137,Glick's,-33.898048,151.2106329202652,Furniture / Home Store
5842,Waterloo,-33.90027620000001,151.2073137,K-Food,-33.899436502647575,151.21182932059185,Korean Restaurant
5843,Waterloo,-33.90027620000001,151.2073137,PYD Building,-33.89685,151.20984,Café
5844,Watsons Bay,-33.8432736,151.2825736,The Gap,-33.843389098995715,151.2842715169573,Scenic Lookout
5845,Watsons Bay,-33.8432736,151.2825736,Coastal Cliff Top Walkway,-33.843852452407155,151.2847806373426,Scenic Lookout
5846,Watsons Bay,-33.8432736,151.2825736,Robertson Park,-33.84350237982099,151.2833057953946,Park
5847,Watsons Bay,-33.8432736,151.2825736,Watsons Bay Beach Club,-33.84310437010161,151.28201897563164,Beer Garden
5848,Watsons Bay,-33.8432736,151.2825736,Doyles on the Beach,-33.84281519380493,151.2818281637112,Seafood Restaurant
5849,Watsons Bay,-33.8432736,151.2825736,Gelatissimo,-33.84394106337698,151.28401799676135,Ice Cream Shop
5850,Watsons Bay,-33.8432736,151.2825736,Watsons Bay Boutique Hotel,-33.843098413416094,151.28198855550175,Pub
5851,Watsons Bay,-33.8432736,151.2825736,Watsons Bay Tea Gardens Cafe,-33.84503632119578,151.2816739066574,Café
5852,Watsons Bay,-33.8432736,151.2825736,Doyles on the Wharf,-33.84339838483197,151.28168463708303,Seafood Restaurant
5853,Watsons Bay,-33.8432736,151.2825736,Bus Terminus Military Rd 203070,-33.8439720547243,151.28422737121582,Bus Station
5854,Watsons Bay,-33.8432736,151.2825736,Fish And Chipperie,-33.843031,151.281978,Fish & Chips Shop
5855,Watsons Bay,-33.8432736,151.2825736,Watsons Bay Ferry Wharf,-33.84355156600366,151.28102292198832,Pier
5856,Watsons Bay,-33.8432736,151.2825736,Milk Bar,-33.84432107002875,151.2844332795214,Café
5857,Watsons Bay,-33.8432736,151.2825736,Eastern Bay Thai,-33.84474952834804,151.2839886546135,Thai Restaurant
5858,Watsons Bay,-33.8432736,151.2825736,Gap Bluff,-33.841705,151.28497,Scenic Lookout
5859,Watsons Bay,-33.8432736,151.2825736,Gibsons Beach,-33.84660591620874,151.28142667283484,Beach
5860,Wattle Grove,-33.956401299999996,150.94058619999998,Wattle Grove Park,-33.955357021771086,150.94086170196533,Park
5861,Wattle Grove,-33.956401299999996,150.94058619999998,Wattle Grove Shopping Village,-33.95518481299195,150.9442701825184,Shopping Mall
5862,Wattle Grove,-33.956401299999996,150.94058619999998,Wattle Grove Hotel,-33.95468367008731,150.9435435725436,Bar
5863,Wattle Grove,-33.956401299999996,150.94058619999998,Gloria Jean's Coffees,-33.955221940049945,150.94413651205005,Coffee Shop
5864,Wattle Grove,-33.956401299999996,150.94058619999998,Coles,-33.95521103493149,150.9441551172257,Supermarket
5865,Wattle Grove,-33.956401299999996,150.94058619999998,Wattle Grove Newsagency,-33.95520449630959,150.9441507339747,Paper / Office Supplies Store
5866,Wattle Grove,-33.956401299999996,150.94058619999998,Michel's Patisserie,-33.955126,150.944139,Coffee Shop
5867,Wattle Grove,-33.956401299999996,150.94058619999998,Wattle Bakers,-33.95518842972078,150.94422175901445,Bakery
5868,Wattle Grove,-33.956401299999996,150.94058619999998,Piccola Pizzeria,-33.95495623873183,150.94412313563816,Pizza Place
5869,Wattle Grove,-33.956401299999996,150.94058619999998,Crown Charcoal Chicken,-33.955142,150.944359,Fast Food Restaurant
5870,Waverley,-33.9019365,151.25588159999998,Bellagio Cafe,-33.90265072911881,151.25496105220003,Café
5871,Waverley,-33.9019365,151.25588159999998,Vacanza Pizzeria,-33.90195659824168,151.2544891568776,Pizza Place
5872,Waverley,-33.9019365,151.25588159999998,Ruby's Diner,-33.89922743530388,151.25252042280852,Diner
5873,Waverley,-33.9019365,151.25588159999998,Uyen Vietnamese,-33.9031,151.25469,Vietnamese Restaurant
5874,Waverley,-33.9019365,151.25588159999998,Charing Cross Hotel & Dining Room,-33.90029071965522,151.25343494901614,Pub
5875,Waverley,-33.9019365,151.25588159999998,Robin Hood Hotel,-33.90074690912383,151.25365779182394,Pub
5876,Waverley,-33.9019365,151.25588159999998,7-Eleven,-33.90043188193229,151.25362962870008,Convenience Store
5877,Waverley,-33.9019365,151.25588159999998,Elysium,-33.901611,151.254252,Spa
5878,Waverley,-33.9019365,151.25588159999998,Flaming Rooster,-33.9029,151.25462,Burger Joint
5879,Waverley,-33.9019365,151.25588159999998,Stock Cafe,-33.90307690900416,151.25490331123592,Café
5880,Waverley,-33.9019365,151.25588159999998,Charing Cross Pizza,-33.90090454732817,151.25389919023453,Pizza Place
5881,Waverley,-33.9019365,151.25588159999998,Bronte Bowling Club,-33.90600186397236,151.25546287740897,Bowling Alley
5882,Waverton,-33.838333299999995,151.1986892,Botanica Garden Cafe,-33.8374319419905,151.197124850873,Café
5883,Waverton,-33.838333299999995,151.1986892,Waverton Park,-33.83897084997544,151.1989670966644,Park
5884,Waverton,-33.838333299999995,151.1986892,Brennan Park,-33.83453923992224,151.19850540339107,Park
5885,Waverton,-33.838333299999995,151.1986892,Pats,-33.83843295291605,151.1959192191315,Café
5886,Waverton,-33.838333299999995,151.1986892,Bay Tandoori,-33.837657699959124,151.19683785840002,Indian Restaurant
5887,Waverton,-33.838333299999995,151.1986892,Waverton North Sydney Club,-33.83994455270084,151.1978488884739,Bowling Green
5888,Waverton,-33.838333299999995,151.1986892,Ivan and Lissie's Tea House and Eatery,-33.84171,151.20209,Restaurant
5889,Waverton,-33.838333299999995,151.1986892,Third Rail,-33.837829656721475,151.19741836694777,Café
5890,Waverton,-33.838333299999995,151.1986892,Tamarind Thai,-33.837389403043076,151.19759844746594,Thai Restaurant
5891,Waverton,-33.838333299999995,151.1986892,Utopia Coffee,-33.837752,151.197316,Coffee Shop
5892,Waverton,-33.838333299999995,151.1986892,IGA Waverton,-33.83779970911239,151.19719866216434,Grocery Store
5893,Waverton,-33.838333299999995,151.1986892,Platform 1,-33.8378220721632,151.19757386761188,Platform
5894,Waverton,-33.838333299999995,151.1986892,Platform 2,-33.837997349924606,151.19771431330207,Platform
5895,Waverton,-33.838333299999995,151.1986892,Waverton Fine Wine & Food,-33.837625,151.197698,Wine Shop
5896,Waverton,-33.838333299999995,151.1986892,Grumpy Baker,-33.838061,151.196289,Café
5897,Waverton,-33.838333299999995,151.1986892,Waterview Cafe,-33.83837,151.19562,Café
5898,Waverton,-33.838333299999995,151.1986892,Waverton Station,-33.83835571793853,151.1979210782677,Train Station
5899,Waverton,-33.838333299999995,151.1986892,North Sydney Tunnel,-33.84026012702306,151.20221618092975,Metro Station
5900,Waverton,-33.838333299999995,151.1986892,Former BP Site,-33.84209236553922,151.1975265011284,Scenic Lookout
5901,Waverton,-33.838333299999995,151.1986892,Noakes Boat & Shipyards,-33.84221409,151.20034424,Port
5902,Wedderburn,-34.1483333,150.81777780000002,The Grand Arcade Dental Surgery,-34.14874928062112,150.82011938095093,Health & Beauty Service
5903,Wedderburn,-34.1483333,150.81777780000002,Dharawal National Park,-34.1504499342123,150.81658733903322,Park
5904,Wentworth Point,-33.826895799999996,151.0774351,Coles,-33.825379,151.079093,Supermarket
5905,Wentworth Point,-33.826895799999996,151.0774351,IGA Market Central Wentworth Point,-33.8231,151.07884,Grocery Store
5906,Wentworth Point,-33.826895799999996,151.0774351,Burger Point,-33.825344,151.078746,Burger Joint
5907,Wentworth Point,-33.826895799999996,151.0774351,Leaf Cafe & Co,-33.825249,151.078933,Café
5908,Wentworth Point,-33.826895799999996,151.0774351,Marina Square,-33.82502337634079,151.07876599442653,Shopping Mall
5909,Wentworth Point,-33.826895799999996,151.0774351,The Smelly Cheesecake,-33.82492,151.07878,Café
5910,Wentworth Point,-33.826895799999996,151.0774351,Lab Kitchen,-33.824886,151.07896,Café
5911,Wentworth Point,-33.826895799999996,151.0774351,Hiew Thai,-33.82474,151.07895,Thai Restaurant
5912,Wentworth Point,-33.826895799999996,151.0774351,Kyo Sushi Bar,-33.82344,151.07817,Japanese Restaurant
5913,Wentworth Point,-33.826895799999996,151.0774351,Pierside,-33.823138,151.078696,Shopping Mall
5914,Wentworthville,-33.8066667,150.96777780000002,T. Top Thai,-33.8073405337127,150.9697056477275,Thai Restaurant
5915,Wentworthville,-33.8066667,150.96777780000002,Udaya Indian Supermarket,-33.80923722582529,150.97192106784294,Gourmet Shop
5916,Wentworthville,-33.8066667,150.96777780000002,Domino's Pizza,-33.80734926941769,150.97033381462097,Pizza Place
5917,Wentworthville,-33.8066667,150.96777780000002,SUPA IGA Wentworthville,-33.808080796190666,150.97112834704262,Grocery Store
5918,Wentworthville,-33.8066667,150.96777780000002,Subway,-33.80740787974975,150.97042738431645,Sandwich Place
5919,Wentworthville,-33.8066667,150.96777780000002,V-na Thai Restaurant,-33.807262403340246,150.96972837953675,Thai Restaurant
5920,Wentworthville,-33.8066667,150.96777780000002,Pizza Hut,-33.8075861450624,150.97009871908574,Pizza Place
5921,Wentworthville,-33.8066667,150.96777780000002,Red Light Bakery,-33.80742868715971,150.97066038661796,Bakery
5922,Wentworthville,-33.8066667,150.96777780000002,Zues Gourmet Foods,-33.80745510340524,150.97067743558077,Café
5923,Wentworthville,-33.8066667,150.96777780000002,Luwint Pty Ltd,-33.80596,150.96472,Business Service
5924,Wentworthville,-33.8066667,150.96777780000002,"The Mall, Wentworthville",-33.80765655756185,150.97075131444146,Shopping Mall
5925,Wentworthville,-33.8066667,150.96777780000002,Sunny Spot Cafe and Takeaway,-33.80770668682633,150.97156966727954,Café
5926,Wentworthville,-33.8066667,150.96777780000002,Wentworthville Take Away & Milk Bar,-33.80768687797783,150.97164354657014,Fish & Chips Shop
5927,Wentworthville,-33.8066667,150.96777780000002,Sun Catering,-33.80759,150.97198,Indian Restaurant
5928,Wentworthville,-33.8066667,150.96777780000002,Platforms 3 & 4,-33.80717110637181,150.97218321410176,Platform
5929,Wentworthville,-33.8066667,150.96777780000002,Wentworthville Station,-33.807037253281145,150.972318649292,Train Station
5930,Wentworthville,-33.8066667,150.96777780000002,Platforms 1 & 2,-33.80717988937046,150.9726619720459,Platform
5931,Wentworthville,-33.8066667,150.96777780000002,swagath,-33.80875,150.97219,Indian Restaurant
5932,Werrington,-33.758666,150.75796169999998,Werrington Shops,-33.757967,150.756282,Grocery Store
5933,Werrington,-33.758666,150.75796169999998,Platform 2,-33.759151587032875,150.75744152069092,Platform
5934,Werrington,-33.758666,150.75796169999998,Werrington Station,-33.759230600922315,150.75773654097404,Train Station
5935,Werrington,-33.758666,150.75796169999998,Little bottler,-33.75778502311516,150.75579665387977,Liquor Store
5936,Werrington,-33.758666,150.75796169999998,Waltermart Sta. Maria,-33.756014,150.755724,Convenience Store
5937,Werrington,-33.758666,150.75796169999998,Werrington Bus Stop,-33.75596004431651,150.7605806823421,Bus Station
5938,Werrington,-33.758666,150.75796169999998,Henry Lawson Soccer Fields,-33.75454708779785,150.75773181178528,Soccer Field
5939,Werrington,-33.758666,150.75796169999998,Penrith City Archers,-33.756684,150.762647,Sports Club
5940,Werrington County,-33.7469444,150.7486111,Rapid Plumbing Group Pty Ltd,-33.74741239369249,150.7505965232849,Home Service
5941,Werrington County,-33.7469444,150.7486111,The Naughty Snapper,-33.751121520996094,150.74693298339844,Seafood Restaurant
5942,Werrington Downs,-33.7413889,150.7322222,Jim Anderson Park,-33.743166,150.733515,Park
5943,West Hoxton,-33.9316667,150.83444440000002,Carnes Hill Playground,-33.935429,150.837109,Playground
5944,West Killara,-33.7660606,151.1601121,Killara Station,-33.76548656008748,151.16182128074553,Train Station
5945,West Killara,-33.7660606,151.1601121,Marian Street Theatre For Young People,-33.76707,151.16159,Theater
5946,West Killara,-33.7660606,151.1601121,19th Hole Killara,-33.76640474774521,151.1589557544384,Golf Course
5947,West Killara,-33.7660606,151.1601121,Marian Street Cafe,-33.76638,151.16091,Café
5948,West Killara,-33.7660606,151.1601121,Noodle Blast,-33.76957,151.15978,Asian Restaurant
5949,West Lindfield,-33.7802907,151.15958480000003,Lindfield Sport & Recreation Centre,-33.77794927572222,151.1574707020066,Golf Course
5950,West Lindfield,-33.7802907,151.15958480000003,Princes Park Primula Oval,-33.77821422202726,151.15594014540108,Park
5951,West Pennant Hills,-33.7478359,151.0350621,Cafe Saligna,-33.74491336409005,151.03783660134977,Café
5952,West Pennant Hills,-33.7478359,151.0350621,A Turner Design Landscapes Pty Ltd,-33.7498357,151.0332627,Garden Center
5953,West Pennant Hills,-33.7478359,151.0350621,Coonara Bakery,-33.74465630324204,151.0336009866393,Bakery
5954,West Pennant Hills,-33.7478359,151.0350621,The Glade,-33.74436136756357,151.0325288772583,Park
5955,West Pymble,-33.7646844,151.13189930000001,Ku-Ring-Gai Aquatic Centre,-33.763704258642925,151.13334198955664,Pool
5956,West Pymble,-33.7646844,151.13189930000001,West Pymble Dog Park,-33.76424097250209,151.13072233227015,Dog Run
5957,West Pymble,-33.7646844,151.13189930000001,Lofberg Netball Courts,-33.76225520115788,151.1329608300469,Basketball Court
5958,West Pymble,-33.7646844,151.13189930000001,West Pymble Bowling Club,-33.76350433589716,151.13560620992885,Bar
5959,West Pymble,-33.7646844,151.13189930000001,Campbell's Superior Meats West Pymble,-33.76124242515449,151.1286884936053,Brewery
5960,West Pymble,-33.7646844,151.13189930000001,West Pymble Cellars,-33.76116244205534,151.12860316184043,Liquor Store
5961,West Pymble,-33.7646844,151.13189930000001,"Ugos Cafe & Pizzeria, West Pymble",-33.761077,151.12875,Café
5962,West Ryde,-33.8094444,151.08583330000002,Once Upon A Time,-33.80744170050423,151.0889597769208,Breakfast Spot
5963,West Ryde,-33.8094444,151.08583330000002,Thai Curry,-33.80712886166647,151.08929039838898,Thai Restaurant
5964,West Ryde,-33.8094444,151.08583330000002,The Barn Korean BBQ,-33.80707,151.08905,Korean Restaurant
5965,West Ryde,-33.8094444,151.08583330000002,Coles,-33.806006680557104,151.08793381599568,Supermarket
5966,West Ryde,-33.8094444,151.08583330000002,Tommy Thai Smile,-33.80762369103467,151.08837397254055,Asian Restaurant
5967,West Ryde,-33.8094444,151.08583330000002,Yatai Korean & Japanese Cuisine,-33.80689061693238,151.08970298467753,Japanese Restaurant
5968,West Ryde,-33.8094444,151.08583330000002,Tatsuya,-33.806505746722536,151.08710350075182,Japanese Restaurant
5969,West Ryde,-33.8094444,151.08583330000002,Anytime Fitness,-33.80758255073809,151.08720505018917,Gym
5970,West Ryde,-33.8094444,151.08583330000002,Subway,-33.806180377344184,151.08870719182033,Sandwich Place
5971,West Ryde,-33.8094444,151.08583330000002,West Ryde Hotel,-33.8071083250291,151.08694593182733,Pub
5972,West Ryde,-33.8094444,151.08583330000002,Woolworths,-33.806421838999135,151.0883849858224,Supermarket
5973,West Ryde,-33.8094444,151.08583330000002,Domino's Pizza,-33.80772,151.08714,Pizza Place
5974,West Ryde,-33.8094444,151.08583330000002,Alpsport,-33.80728,151.085569,Board Shop
5975,West Ryde,-33.8094444,151.08583330000002,Zap Variety Store,-33.807061753333635,151.08754123168407,Miscellaneous Shop
5976,West Ryde,-33.8094444,151.08583330000002,Amal's Discount Chemist,-33.80708404522125,151.0876663520588,Pharmacy
5977,West Ryde,-33.8094444,151.08583330000002,STONEaGe,-33.806728,151.087127,BBQ Joint
5978,West Ryde,-33.8094444,151.08583330000002,West Ryde Marketplace,-33.80633793162129,151.08846033736677,Shopping Mall
5979,West Ryde,-33.8094444,151.08583330000002,BWS,-33.80637982934692,151.08837987576788,Liquor Store
5980,West Ryde,-33.8094444,151.08583330000002,Lab Kitchen,-33.806156,151.08841,Café
5981,Westleigh,-33.715,151.06777780000002,SEAMS Westleigh,-33.716487,151.069115,Tailor Shop
5982,Westleigh,-33.715,151.06777780000002,Pirate Ship,-33.71810852815452,151.0705030510499,Playground
5983,Westleigh,-33.715,151.06777780000002,Ruddock Park,-33.71822608883408,151.07061109771607,Park
5984,Westleigh,-33.715,151.06777780000002,Salvos Store Westleigh,-33.71927797794342,151.06867969036102,Thrift / Vintage Store
5985,Westmead,-33.80764979999999,150.98772649999998,PickNick Cafe,-33.806288740499085,150.98851366505255,Café
5986,Westmead,-33.80764979999999,150.98772649999998,Subway,-33.80630361123592,150.98854148423146,Sandwich Place
5987,Westmead,-33.80764979999999,150.98772649999998,Oporto,-33.80626925275371,150.9885555334314,Fast Food Restaurant
5988,Westmead,-33.80764979999999,150.98772649999998,Michel's Patisserie,-33.808003,150.988034,Coffee Shop
5989,Westmead,-33.80764979999999,150.98772649999998,Daawat Indian Feast,-33.80797189680846,150.98816498595306,Indian Restaurant
5990,Westmead,-33.80764979999999,150.98772649999998,Westmead Station Bus Stop,-33.80878542969417,150.98823887323144,Bus Stop
5991,Westmead,-33.80764979999999,150.98772649999998,Westmead Tavern,-33.808098662478535,150.9881850837897,Bar
5992,Westmead,-33.80764979999999,150.98772649999998,Friendly Grocer,-33.80787,150.98814,Grocery Store
5993,Wetherill Park,-33.8483333,150.9011111,Sydney Fresh Seafood,-33.85002059095688,150.89836025579334,Fish & Chips Shop
5994,Wetherill Park,-33.8483333,150.9011111,Guzman Y Gomez,-33.850566,150.898881,Mexican Restaurant
5995,Wetherill Park,-33.8483333,150.9011111,Oporto,-33.84962,150.90102,Fast Food Restaurant
5996,Wetherill Park,-33.8483333,150.9011111,XS Espresso,-33.85010126667115,150.8984803750745,Café
5997,Wetherill Park,-33.8483333,150.9011111,Anytime Fitness,-33.850162977660894,150.898628828448,Gym
5998,Wetherill Park,-33.8483333,150.9011111,La Royale Patisserie,-33.850017,150.898287,Café
5999,Wetherill Park,-33.8483333,150.9011111,Red Rooster,-33.85057,150.898435,Fast Food Restaurant
6000,Wetherill Park,-33.8483333,150.9011111,Spotlight Wetherill Park,-33.84960526646477,150.8982933157037,Arts & Crafts Store
6001,Wetherill Park,-33.8483333,150.9011111,Petbarn,-33.849426273729364,150.89790705632004,Pet Store
6002,Wetherill Park,-33.8483333,150.9011111,Greenway Plaza,-33.85011944612347,150.8982989959961,Shopping Plaza
6003,Wetherill Park,-33.8483333,150.9011111,Havana Cafe / Bar,-33.849568505452545,150.89788433521042,Café
6004,Wetherill Park,-33.8483333,150.9011111,Subway,-33.85064,150.89862,Sandwich Place
